user_id,order_id,discount_cost,discount_type,basket,day,month,year
7225,17736.0,0.0,0.0,12000.0,4.0,6.0,2022.0
6827,16278.0,10000.0,1.0,15000.0,26.0,5.0,2022.0
6735,15926.0,0.0,0.0,16000.0,23.0,5.0,2022.0
7112,17404.0,10000.0,1.0,18000.0,2.0,6.0,2022.0
7170,17598.0,10000.0,1.0,20000.0,3.0,6.0,2022.0
7547,18943.0,0.0,0.0,37500.0,10.0,6.0,2022.0
9761,27920.0,0.0,0.0,24000.0,26.0,7.0,2022.0
9735,27784.0,10000.0,1.0,10200.0,25.0,7.0,2022.0
6845,16361.0,10000.0,1.0,19000.0,26.0,5.0,2022.0
9984,29039.0,0.0,0.0,22000.0,31.0,7.0,2022.0
7104,17369.0,10000.0,1.0,48000.0,1.0,6.0,2022.0
9734,27781.0,0.0,0.0,45000.0,25.0,7.0,2022.0
6844,16356.0,0.0,0.0,14000.0,26.0,5.0,2022.0
9762,27926.0,0.0,0.0,10000.0,26.0,7.0,2022.0
7172,17604.0,15000.0,1.0,20000.0,3.0,6.0,2022.0
7478,18642.0,0.0,0.0,95000.0,9.0,6.0,2022.0
7477,18640.0,10000.0,1.0,12000.0,9.0,6.0,2022.0
6843,16353.0,10000.0,1.0,8000.0,26.0,5.0,2022.0
7473,18619.0,0.0,0.0,24000.0,9.0,6.0,2022.0
7548,18950.0,10000.0,1.0,14000.0,10.0,6.0,2022.0
6831,16305.0,15000.0,1.0,16000.0,26.0,5.0,2022.0
7162,17577.0,0.0,0.0,10000.0,3.0,6.0,2022.0
7543,18931.0,10000.0,1.0,22000.0,10.0,6.0,2022.0
6804,16192.0,0.0,0.0,28000.0,25.0,5.0,2022.0
7217,17723.0,0.0,0.0,30000.0,4.0,6.0,2022.0
7197,17680.0,7500.0,1.0,7000.0,3.0,6.0,2022.0
7511,18822.0,10000.0,1.0,8000.0,10.0,6.0,2022.0
7529,18876.0,10000.0,1.0,21500.0,10.0,6.0,2022.0
9968,28964.0,15000.0,1.0,40000.0,31.0,7.0,2022.0
7512,18826.0,0.0,0.0,52500.0,10.0,6.0,2022.0
7198,17683.0,10000.0,1.0,10000.0,3.0,6.0,2022.0
7513,18829.0,10000.0,1.0,9000.0,10.0,6.0,2022.0
7145,17521.0,0.0,0.0,20000.0,2.0,6.0,2022.0
7143,17511.0,0.0,0.0,21000.0,2.0,6.0,2022.0
9861,28426.0,0.0,0.0,24000.0,28.0,7.0,2022.0
6784,16097.0,0.0,0.0,8500.0,25.0,5.0,2022.0
7196,17676.0,10000.0,1.0,22900.0,3.0,6.0,2022.0
6779,16079.0,0.0,0.0,27200.0,24.0,5.0,2022.0
9973,28983.0,0.0,0.0,30000.0,31.0,7.0,2022.0
7514,18830.0,10000.0,1.0,38000.0,10.0,6.0,2022.0
7195,17674.0,5000.0,1.0,34000.0,3.0,6.0,2022.0
6778,16078.0,10000.0,1.0,30000.0,24.0,5.0,2022.0
9862,28427.0,0.0,0.0,40000.0,28.0,7.0,2022.0
9969,28965.0,0.0,0.0,30000.0,31.0,7.0,2022.0
9967,28962.0,0.0,0.0,44000.0,31.0,7.0,2022.0
9855,28389.0,0.0,0.0,21000.0,28.0,7.0,2022.0
6789,16121.0,0.0,0.0,24000.0,25.0,5.0,2022.0
6787,16117.0,0.0,0.0,65000.0,25.0,5.0,2022.0
7129,17476.0,15000.0,1.0,19000.0,2.0,6.0,2022.0
7508,18807.0,0.0,0.0,58500.0,10.0,6.0,2022.0
7204,17691.0,0.0,0.0,13000.0,3.0,6.0,2022.0
7203,17690.0,10000.0,1.0,16000.0,3.0,6.0,2022.0
7202,17689.0,10000.0,1.0,10000.0,3.0,6.0,2022.0
9854,28384.0,0.0,0.0,15000.0,28.0,7.0,2022.0
7201,17687.0,0.0,0.0,21000.0,3.0,6.0,2022.0
9975,28997.0,0.0,0.0,17000.0,31.0,7.0,2022.0
7184,17644.0,15000.0,1.0,20000.0,3.0,6.0,2022.0
9747,27848.0,0.0,0.0,47000.0,26.0,7.0,2022.0
9966,28961.0,0.0,0.0,24000.0,31.0,7.0,2022.0
9749,27856.0,0.0,0.0,201000.0,26.0,7.0,2022.0
7531,18887.0,0.0,0.0,15000.0,10.0,6.0,2022.0
6763,16033.0,0.0,0.0,12000.0,24.0,5.0,2022.0
7200,17685.0,0.0,0.0,11400.0,3.0,6.0,2022.0
9974,28986.0,10000.0,1.0,20000.0,31.0,7.0,2022.0
7199,17684.0,0.0,0.0,18000.0,3.0,6.0,2022.0
6785,16101.0,10000.0,1.0,15000.0,25.0,5.0,2022.0
9746,27846.0,15000.0,1.0,17000.0,26.0,7.0,2022.0
7194,17670.0,0.0,0.0,40000.0,3.0,6.0,2022.0
7516,18842.0,0.0,0.0,14000.0,10.0,6.0,2022.0
9864,28439.0,0.0,0.0,20000.0,28.0,7.0,2022.0
7139,17506.0,10000.0,1.0,10500.0,2.0,6.0,2022.0
7189,17660.0,0.0,0.0,20000.0,3.0,6.0,2022.0
9744,27839.0,0.0,0.0,20000.0,26.0,7.0,2022.0
6767,16047.0,15000.0,1.0,16000.0,24.0,5.0,2022.0
7135,17497.0,10000.0,1.0,14000.0,2.0,6.0,2022.0
9743,27837.0,0.0,0.0,18000.0,26.0,7.0,2022.0
9742,27819.0,0.0,0.0,22600.0,25.0,7.0,2022.0
7136,17498.0,0.0,0.0,8000.0,2.0,6.0,2022.0
6771,16062.0,0.0,0.0,10000.0,24.0,5.0,2022.0
9739,27808.0,0.0,0.0,48000.0,25.0,7.0,2022.0
9741,27818.0,0.0,0.0,20000.0,25.0,7.0,2022.0
6770,16060.0,10000.0,1.0,7500.0,24.0,5.0,2022.0
7523,18866.0,10000.0,1.0,10000.0,10.0,6.0,2022.0
9865,28450.0,10000.0,1.0,12000.0,28.0,7.0,2022.0
7187,17652.0,10000.0,1.0,10000.0,3.0,6.0,2022.0
7137,17499.0,10000.0,1.0,14000.0,2.0,6.0,2022.0
7524,18867.0,10000.0,1.0,19500.0,10.0,6.0,2022.0
9972,28974.0,0.0,0.0,10500.0,31.0,7.0,2022.0
7190,17661.0,15000.0,1.0,20000.0,3.0,6.0,2022.0
9857,28393.0,0.0,0.0,60000.0,28.0,7.0,2022.0
7191,17663.0,8000.0,1.0,7000.0,3.0,6.0,2022.0
7192,17665.0,8000.0,1.0,7000.0,3.0,6.0,2022.0
6775,16072.0,15000.0,1.0,18000.0,24.0,5.0,2022.0
7517,18843.0,15000.0,1.0,20000.0,10.0,6.0,2022.0
7130,17479.0,10000.0,1.0,24000.0,2.0,6.0,2022.0
9740,27814.0,0.0,0.0,20000.0,25.0,7.0,2022.0
9863,28434.0,0.0,0.0,30000.0,28.0,7.0,2022.0
7141,17508.0,12000.0,1.0,24000.0,2.0,6.0,2022.0
9970,28969.0,15000.0,1.0,20000.0,31.0,7.0,2022.0
7131,17484.0,0.0,0.0,60000.0,2.0,6.0,2022.0
7518,18846.0,15000.0,1.0,17000.0,10.0,6.0,2022.0
7132,17486.0,0.0,0.0,20000.0,2.0,6.0,2022.0
7519,18850.0,0.0,0.0,10000.0,10.0,6.0,2022.0
9856,28390.0,0.0,0.0,62000.0,28.0,7.0,2022.0
7520,18851.0,10000.0,1.0,6000.0,10.0,6.0,2022.0
7521,18858.0,0.0,0.0,24000.0,10.0,6.0,2022.0
9971,28971.0,15000.0,1.0,15000.0,31.0,7.0,2022.0
7133,17488.0,10000.0,1.0,9000.0,2.0,6.0,2022.0
6766,16040.0,10000.0,1.0,8000.0,24.0,5.0,2022.0
7507,18803.0,0.0,0.0,10000.0,10.0,6.0,2022.0
7234,17767.0,10000.0,1.0,7500.0,4.0,6.0,2022.0
7216,17719.0,10000.0,1.0,10000.0,4.0,6.0,2022.0
7497,18751.0,10000.0,1.0,8000.0,9.0,6.0,2022.0
9979,29025.0,0.0,0.0,26000.0,31.0,7.0,2022.0
7496,18750.0,0.0,0.0,24000.0,9.0,6.0,2022.0
6801,16181.0,10000.0,1.0,14000.0,25.0,5.0,2022.0
6751,15995.0,10000.0,1.0,10000.0,24.0,5.0,2022.0
9978,29023.0,10000.0,1.0,24000.0,31.0,7.0,2022.0
9852,28376.0,0.0,0.0,14000.0,28.0,7.0,2022.0
9858,28401.0,0.0,0.0,20000.0,28.0,7.0,2022.0
7541,18918.0,0.0,0.0,10000.0,10.0,6.0,2022.0
9959,28937.0,0.0,0.0,12000.0,31.0,7.0,2022.0
6803,16189.0,10000.0,1.0,10000.0,25.0,5.0,2022.0
9752,27869.0,10000.0,1.0,10000.0,26.0,7.0,2022.0
7180,17633.0,0.0,0.0,31000.0,3.0,6.0,2022.0
9868,28464.0,10000.0,1.0,12000.0,29.0,7.0,2022.0
9853,28383.0,0.0,0.0,10000.0,28.0,7.0,2022.0
7213,17707.0,15000.0,1.0,20000.0,3.0,6.0,2022.0
7212,17706.0,0.0,0.0,35000.0,3.0,6.0,2022.0
6799,16172.0,10000.0,1.0,7000.0,25.0,5.0,2022.0
7498,18752.0,15000.0,1.0,15000.0,10.0,6.0,2022.0
7122,17436.0,0.0,0.0,6000.0,2.0,6.0,2022.0
9869,28479.0,0.0,0.0,66000.0,29.0,7.0,2022.0
6790,16123.0,10000.0,1.0,20000.0,25.0,5.0,2022.0
6807,16198.0,15000.0,1.0,15000.0,25.0,5.0,2022.0
7491,18698.0,10000.0,1.0,12000.0,9.0,6.0,2022.0
6811,16221.0,0.0,0.0,68000.0,25.0,5.0,2022.0
6810,16210.0,0.0,0.0,7500.0,25.0,5.0,2022.0
7178,17623.0,0.0,0.0,12000.0,3.0,6.0,2022.0
6809,16207.0,10000.0,1.0,22000.0,25.0,5.0,2022.0
6746,15976.0,0.0,0.0,14000.0,24.0,5.0,2022.0
7179,17625.0,0.0,0.0,6000.0,3.0,6.0,2022.0
6808,16203.0,0.0,0.0,40000.0,25.0,5.0,2022.0
6747,15977.0,10000.0,1.0,14000.0,24.0,5.0,2022.0
9753,27890.0,0.0,0.0,14000.0,26.0,7.0,2022.0
6806,16196.0,0.0,0.0,24000.0,25.0,5.0,2022.0
7492,18699.0,10000.0,1.0,42000.0,9.0,6.0,2022.0
9850,28366.0,10000.0,1.0,25000.0,28.0,7.0,2022.0
9870,28482.0,10000.0,1.0,35000.0,29.0,7.0,2022.0
6805,16193.0,0.0,0.0,5000.0,25.0,5.0,2022.0
7154,17557.0,0.0,0.0,24000.0,3.0,6.0,2022.0
7186,17649.0,10000.0,1.0,15000.0,3.0,6.0,2022.0
9851,28375.0,6000.0,1.0,25500.0,28.0,7.0,2022.0
7499,18756.0,10000.0,1.0,20000.0,10.0,6.0,2022.0
6798,16166.0,10000.0,1.0,5200.0,25.0,5.0,2022.0
7540,18914.0,15000.0,1.0,20000.0,10.0,6.0,2022.0
7208,17699.0,0.0,0.0,18000.0,3.0,6.0,2022.0
9963,28945.0,0.0,0.0,20000.0,31.0,7.0,2022.0
7535,18903.0,15000.0,1.0,24000.0,10.0,6.0,2022.0
7504,18789.0,0.0,0.0,27000.0,10.0,6.0,2022.0
7210,17701.0,15000.0,1.0,18000.0,3.0,6.0,2022.0
7148,17530.0,10000.0,1.0,14000.0,2.0,6.0,2022.0
6759,16018.0,10000.0,1.0,10500.0,24.0,5.0,2022.0
6795,16141.0,10000.0,1.0,18000.0,25.0,5.0,2022.0
7209,17700.0,10000.0,1.0,19000.0,3.0,6.0,2022.0
7207,17698.0,0.0,0.0,45000.0,3.0,6.0,2022.0
7500,18777.0,0.0,0.0,28000.0,10.0,6.0,2022.0
9964,28955.0,0.0,0.0,24000.0,31.0,7.0,2022.0
7183,17642.0,0.0,0.0,15000.0,3.0,6.0,2022.0
6792,16126.0,0.0,0.0,10000.0,25.0,5.0,2022.0
6791,16124.0,0.0,0.0,16000.0,25.0,5.0,2022.0
6761,16024.0,10000.0,1.0,18000.0,24.0,5.0,2022.0
7506,18797.0,0.0,0.0,24000.0,10.0,6.0,2022.0
9750,27862.0,0.0,0.0,18000.0,26.0,7.0,2022.0
9738,27804.0,0.0,0.0,10000.0,25.0,7.0,2022.0
7149,17533.0,10000.0,1.0,9000.0,2.0,6.0,2022.0
7536,18904.0,10000.0,1.0,20000.0,10.0,6.0,2022.0
7127,17468.0,10000.0,1.0,11000.0,2.0,6.0,2022.0
9962,28944.0,0.0,0.0,20000.0,31.0,7.0,2022.0
7181,17637.0,10000.0,1.0,21000.0,3.0,6.0,2022.0
9751,27866.0,10000.0,1.0,50000.0,26.0,7.0,2022.0
6797,16156.0,0.0,0.0,45000.0,25.0,5.0,2022.0
9977,29013.0,0.0,0.0,23000.0,31.0,7.0,2022.0
9976,29009.0,0.0,0.0,10500.0,31.0,7.0,2022.0
6755,16006.0,10000.0,1.0,12000.0,24.0,5.0,2022.0
6796,16146.0,15000.0,1.0,15600.0,25.0,5.0,2022.0
6757,16013.0,0.0,0.0,50000.0,24.0,5.0,2022.0
9960,28939.0,0.0,0.0,40000.0,31.0,7.0,2022.0
7538,18910.0,0.0,0.0,16500.0,10.0,6.0,2022.0
7124,17447.0,0.0,0.0,16000.0,2.0,6.0,2022.0
9867,28462.0,0.0,0.0,20000.0,29.0,7.0,2022.0
7126,17464.0,15000.0,1.0,33200.0,2.0,6.0,2022.0
7182,17639.0,0.0,0.0,10000.0,3.0,6.0,2022.0
7150,17539.0,0.0,0.0,45000.0,2.0,6.0,2022.0
9961,28942.0,15000.0,1.0,15300.0,31.0,7.0,2022.0
9866,28456.0,0.0,0.0,28000.0,29.0,7.0,2022.0
9965,28960.0,10000.0,1.0,20000.0,31.0,7.0,2022.0
6870,16477.0,10000.0,1.0,21000.0,27.0,5.0,2022.0
9843,28333.0,0.0,0.0,16500.0,28.0,7.0,2022.0
7272,17886.0,0.0,0.0,14000.0,4.0,6.0,2022.0
9923,28718.0,0.0,0.0,22500.0,30.0,7.0,2022.0
9807,28142.0,0.0,0.0,60000.0,27.0,7.0,2022.0
7287,17959.0,0.0,0.0,12000.0,5.0,6.0,2022.0
6961,16755.0,10000.0,1.0,21000.0,28.0,5.0,2022.0
9806,28140.0,0.0,0.0,40000.0,27.0,7.0,2022.0
7367,18211.0,0.0,0.0,25000.0,6.0,6.0,2022.0
6960,16751.0,10000.0,1.0,36500.0,28.0,5.0,2022.0
7368,18214.0,10000.0,1.0,22000.0,6.0,6.0,2022.0
7286,17955.0,15000.0,1.0,20000.0,5.0,6.0,2022.0
7045,17123.0,0.0,0.0,10000.0,31.0,5.0,2022.0
7046,17124.0,15000.0,1.0,24000.0,31.0,5.0,2022.0
7285,17938.0,0.0,0.0,11000.0,5.0,6.0,2022.0
7369,18221.0,15000.0,1.0,16000.0,6.0,6.0,2022.0
9893,28583.0,0.0,0.0,24000.0,29.0,7.0,2022.0
6956,16729.0,15000.0,1.0,15000.0,28.0,5.0,2022.0
9924,28719.0,0.0,0.0,24500.0,30.0,7.0,2022.0
6955,16727.0,5000.0,1.0,21000.0,28.0,5.0,2022.0
7370,18224.0,10000.0,1.0,14000.0,6.0,6.0,2022.0
9805,28139.0,0.0,0.0,120000.0,27.0,7.0,2022.0
9804,28137.0,0.0,0.0,24000.0,27.0,7.0,2022.0
7373,18234.0,10000.0,1.0,30000.0,6.0,6.0,2022.0
7047,17134.0,0.0,0.0,16000.0,31.0,5.0,2022.0
9803,28133.0,0.0,0.0,16000.0,27.0,7.0,2022.0
9922,28712.0,15000.0,1.0,22000.0,30.0,7.0,2022.0
7289,17961.0,0.0,0.0,12000.0,5.0,6.0,2022.0
9921,28710.0,0.0,0.0,46000.0,30.0,7.0,2022.0
7358,18191.0,10000.0,1.0,20000.0,6.0,6.0,2022.0
9916,28690.0,0.0,0.0,65000.0,30.0,7.0,2022.0
7297,17989.0,0.0,0.0,85000.0,5.0,6.0,2022.0
9917,28702.0,0.0,0.0,20000.0,30.0,7.0,2022.0
6977,16835.0,0.0,0.0,14000.0,29.0,5.0,2022.0
7041,17109.0,10000.0,1.0,7000.0,31.0,5.0,2022.0
6976,16833.0,10000.0,1.0,18000.0,29.0,5.0,2022.0
7296,17984.0,10000.0,1.0,12000.0,5.0,6.0,2022.0
9895,28591.0,0.0,0.0,25000.0,29.0,7.0,2022.0
9894,28587.0,0.0,0.0,10500.0,29.0,7.0,2022.0
9918,28703.0,0.0,0.0,10000.0,30.0,7.0,2022.0
9830,28276.0,15000.0,1.0,15000.0,28.0,7.0,2022.0
6967,16796.0,0.0,0.0,10000.0,29.0,5.0,2022.0
7359,18193.0,12000.0,1.0,15400.0,6.0,6.0,2022.0
7360,18196.0,10000.0,1.0,20000.0,6.0,6.0,2022.0
9919,28705.0,6000.0,1.0,45000.0,30.0,7.0,2022.0
9809,28148.0,0.0,0.0,40000.0,27.0,7.0,2022.0
6973,16817.0,10000.0,1.0,14000.0,29.0,5.0,2022.0
7293,17970.0,15000.0,1.0,33200.0,5.0,6.0,2022.0
6972,16814.0,0.0,0.0,7000.0,29.0,5.0,2022.0
7362,18199.0,8000.0,1.0,15000.0,6.0,6.0,2022.0
9920,28707.0,0.0,0.0,10000.0,30.0,7.0,2022.0
7044,17117.0,10000.0,1.0,12500.0,31.0,5.0,2022.0
6954,16725.0,0.0,0.0,10000.0,28.0,5.0,2022.0
9925,28721.0,0.0,0.0,34000.0,30.0,7.0,2022.0
9831,28284.0,0.0,0.0,30000.0,28.0,7.0,2022.0
7275,17891.0,12000.0,1.0,21000.0,5.0,6.0,2022.0
7052,17163.0,0.0,0.0,50000.0,31.0,5.0,2022.0
9799,28113.0,15000.0,1.0,54000.0,27.0,7.0,2022.0
7382,18274.0,0.0,0.0,26000.0,7.0,6.0,2022.0
7278,17904.0,0.0,0.0,20000.0,5.0,6.0,2022.0
7383,18276.0,0.0,0.0,24000.0,7.0,6.0,2022.0
6937,16663.0,0.0,0.0,20000.0,28.0,5.0,2022.0
6936,16657.0,0.0,0.0,27000.0,28.0,5.0,2022.0
7053,17165.0,0.0,0.0,25000.0,31.0,5.0,2022.0
6932,16646.0,15000.0,1.0,18500.0,28.0,5.0,2022.0
9833,28291.0,0.0,0.0,18000.0,28.0,7.0,2022.0
7054,17166.0,10000.0,1.0,7500.0,31.0,5.0,2022.0
6939,16675.0,0.0,0.0,12000.0,28.0,5.0,2022.0
7055,17167.0,15000.0,1.0,18000.0,31.0,5.0,2022.0
9890,28558.0,0.0,0.0,10000.0,29.0,7.0,2022.0
6930,16635.0,10000.0,1.0,15000.0,27.0,5.0,2022.0
6929,16632.0,10000.0,1.0,12000.0,27.0,5.0,2022.0
7386,18283.0,10000.0,1.0,14000.0,7.0,6.0,2022.0
7387,18290.0,12000.0,1.0,18000.0,7.0,6.0,2022.0
6928,16629.0,10000.0,1.0,28000.0,27.0,5.0,2022.0
9834,28294.0,0.0,0.0,16000.0,28.0,7.0,2022.0
9930,28749.0,15000.0,1.0,16000.0,30.0,7.0,2022.0
7388,18291.0,12000.0,1.0,60000.0,7.0,6.0,2022.0
7381,18273.0,5000.0,1.0,15000.0,7.0,6.0,2022.0
9832,28288.0,0.0,0.0,12000.0,28.0,7.0,2022.0
7048,17136.0,15000.0,1.0,75000.0,31.0,5.0,2022.0
6950,16712.0,0.0,0.0,60000.0,28.0,5.0,2022.0
9802,28132.0,0.0,0.0,20000.0,27.0,7.0,2022.0
9926,28723.0,10000.0,1.0,18000.0,30.0,7.0,2022.0
9927,28733.0,10000.0,1.0,18000.0,30.0,7.0,2022.0
9801,28124.0,0.0,0.0,25000.0,27.0,7.0,2022.0
7282,17928.0,0.0,0.0,44000.0,5.0,6.0,2022.0
7375,18241.0,15000.0,1.0,17000.0,6.0,6.0,2022.0
7168,17595.0,0.0,0.0,20000.0,3.0,6.0,2022.0
7281,17918.0,0.0,0.0,34000.0,5.0,6.0,2022.0
7377,18253.0,10000.0,1.0,10000.0,6.0,6.0,2022.0
7378,18255.0,0.0,0.0,12000.0,6.0,6.0,2022.0
6949,16711.0,15000.0,1.0,15000.0,28.0,5.0,2022.0
9929,28748.0,10000.0,1.0,69000.0,30.0,7.0,2022.0
6948,16702.0,0.0,0.0,8000.0,28.0,5.0,2022.0
6947,16700.0,10000.0,1.0,10000.0,28.0,5.0,2022.0
6946,16695.0,15000.0,1.0,21000.0,28.0,5.0,2022.0
7280,17915.0,0.0,0.0,7000.0,5.0,6.0,2022.0
7279,17914.0,0.0,0.0,7000.0,5.0,6.0,2022.0
9892,28573.0,0.0,0.0,22000.0,29.0,7.0,2022.0
6940,16678.0,0.0,0.0,15000.0,28.0,5.0,2022.0
9928,28738.0,0.0,0.0,10000.0,30.0,7.0,2022.0
9891,28563.0,15000.0,1.0,24000.0,29.0,7.0,2022.0
9800,28121.0,0.0,0.0,20000.0,27.0,7.0,2022.0
7040,17108.0,15000.0,1.0,16000.0,31.0,5.0,2022.0
9810,28157.0,0.0,0.0,10000.0,27.0,7.0,2022.0
9829,28273.0,0.0,0.0,18000.0,28.0,7.0,2022.0
9815,28182.0,0.0,0.0,28000.0,27.0,7.0,2022.0
7014,17016.0,0.0,0.0,36000.0,30.0,5.0,2022.0
7329,18076.0,10000.0,1.0,10000.0,5.0,6.0,2022.0
9816,28189.0,15000.0,1.0,60000.0,27.0,7.0,2022.0
7330,18077.0,10000.0,1.0,22000.0,5.0,6.0,2022.0
7030,17066.0,10000.0,1.0,12500.0,30.0,5.0,2022.0
7013,17014.0,0.0,0.0,144000.0,30.0,5.0,2022.0
9903,28618.0,0.0,0.0,10000.0,29.0,7.0,2022.0
9822,28216.0,0.0,0.0,8400.0,27.0,7.0,2022.0
7312,18020.0,15000.0,1.0,50000.0,5.0,6.0,2022.0
9899,28603.0,0.0,0.0,60000.0,29.0,7.0,2022.0
9898,28599.0,0.0,0.0,21000.0,29.0,7.0,2022.0
9821,28214.0,0.0,0.0,15000.0,27.0,7.0,2022.0
9904,28619.0,0.0,0.0,24000.0,29.0,7.0,2022.0
9814,28176.0,0.0,0.0,18000.0,27.0,7.0,2022.0
7311,18016.0,15000.0,1.0,28000.0,5.0,6.0,2022.0
9905,28622.0,0.0,0.0,60000.0,29.0,7.0,2022.0
9823,28221.0,0.0,0.0,25000.0,27.0,7.0,2022.0
9824,28237.0,0.0,0.0,20000.0,28.0,7.0,2022.0
9906,28623.0,0.0,0.0,21000.0,29.0,7.0,2022.0
9907,28627.0,0.0,0.0,50000.0,29.0,7.0,2022.0
9825,28241.0,0.0,0.0,30000.0,28.0,7.0,2022.0
9908,28629.0,0.0,0.0,40000.0,29.0,7.0,2022.0
7313,18025.0,0.0,0.0,24000.0,5.0,6.0,2022.0
7327,18070.0,0.0,0.0,180500.0,5.0,6.0,2022.0
9826,28247.0,10000.0,1.0,34000.0,28.0,7.0,2022.0
9820,28210.0,0.0,0.0,16000.0,27.0,7.0,2022.0
9817,28194.0,0.0,0.0,14000.0,27.0,7.0,2022.0
7023,17052.0,0.0,0.0,21000.0,30.0,5.0,2022.0
7021,17044.0,0.0,0.0,24000.0,30.0,5.0,2022.0
7024,17054.0,15000.0,1.0,15600.0,30.0,5.0,2022.0
7319,18042.0,0.0,0.0,7000.0,5.0,6.0,2022.0
7025,17056.0,10000.0,1.0,15000.0,30.0,5.0,2022.0
7020,17039.0,0.0,0.0,16000.0,30.0,5.0,2022.0
7019,17033.0,0.0,0.0,45000.0,30.0,5.0,2022.0
7026,17061.0,10000.0,1.0,12000.0,30.0,5.0,2022.0
9819,28199.0,15000.0,1.0,19000.0,27.0,7.0,2022.0
7018,17032.0,10000.0,1.0,12000.0,30.0,5.0,2022.0
7326,18064.0,15000.0,1.0,15000.0,5.0,6.0,2022.0
7320,18052.0,0.0,0.0,7000.0,5.0,6.0,2022.0
9901,28606.0,0.0,0.0,16000.0,29.0,7.0,2022.0
7017,17021.0,0.0,0.0,20000.0,30.0,5.0,2022.0
9902,28612.0,0.0,0.0,36000.0,29.0,7.0,2022.0
7321,18053.0,10000.0,1.0,11000.0,5.0,6.0,2022.0
9900,28604.0,0.0,0.0,10000.0,29.0,7.0,2022.0
7322,18055.0,10000.0,1.0,28000.0,5.0,6.0,2022.0
7015,17017.0,15000.0,1.0,17000.0,30.0,5.0,2022.0
7314,18029.0,10000.0,1.0,15000.0,5.0,6.0,2022.0
7325,18062.0,15000.0,1.0,60000.0,5.0,6.0,2022.0
7004,16964.0,15000.0,1.0,20000.0,30.0,5.0,2022.0
7003,16962.0,0.0,0.0,20000.0,30.0,5.0,2022.0
7298,17990.0,0.0,0.0,25000.0,5.0,6.0,2022.0
7037,17090.0,0.0,0.0,8000.0,31.0,5.0,2022.0
9911,28642.0,0.0,0.0,28000.0,29.0,7.0,2022.0
7036,17085.0,0.0,0.0,25000.0,31.0,5.0,2022.0
9812,28169.0,0.0,0.0,50000.0,27.0,7.0,2022.0
7349,18141.0,12000.0,1.0,16000.0,6.0,6.0,2022.0
7303,18002.0,0.0,0.0,10000.0,5.0,6.0,2022.0
9912,28652.0,15000.0,1.0,36000.0,29.0,7.0,2022.0
6988,16884.0,10000.0,1.0,18000.0,29.0,5.0,2022.0
9896,28593.0,0.0,0.0,22000.0,29.0,7.0,2022.0
9913,28661.0,10000.0,1.0,28000.0,29.0,7.0,2022.0
6987,16881.0,10000.0,1.0,20000.0,29.0,5.0,2022.0
7038,17092.0,0.0,0.0,22000.0,31.0,5.0,2022.0
7347,18126.0,15000.0,1.0,15000.0,6.0,6.0,2022.0
7039,17094.0,10000.0,1.0,8000.0,31.0,5.0,2022.0
9811,28162.0,0.0,0.0,16000.0,27.0,7.0,2022.0
7353,18161.0,15000.0,1.0,16800.0,6.0,6.0,2022.0
9914,28678.0,0.0,0.0,10000.0,30.0,7.0,2022.0
6983,16869.0,0.0,0.0,9000.0,29.0,5.0,2022.0
7299,17991.0,0.0,0.0,9000.0,5.0,6.0,2022.0
7355,18175.0,10000.0,1.0,21000.0,6.0,6.0,2022.0
6982,16866.0,0.0,0.0,120000.0,29.0,5.0,2022.0
9828,28266.0,0.0,0.0,20000.0,28.0,7.0,2022.0
6981,16861.0,0.0,0.0,5000.0,29.0,5.0,2022.0
7348,18138.0,10000.0,1.0,14000.0,6.0,6.0,2022.0
7346,18122.0,0.0,0.0,5500.0,6.0,6.0,2022.0
7031,17071.0,10000.0,1.0,20000.0,30.0,5.0,2022.0
9909,28633.0,0.0,0.0,17100.0,29.0,7.0,2022.0
7032,17075.0,0.0,0.0,17000.0,30.0,5.0,2022.0
7336,18087.0,10000.0,1.0,21000.0,5.0,6.0,2022.0
7337,18088.0,10000.0,1.0,10000.0,5.0,6.0,2022.0
7338,18089.0,10000.0,1.0,28000.0,5.0,6.0,2022.0
6999,16937.0,10000.0,1.0,30000.0,29.0,5.0,2022.0
6998,16931.0,10000.0,1.0,9000.0,29.0,5.0,2022.0
7339,18091.0,0.0,0.0,28000.0,5.0,6.0,2022.0
6997,16930.0,10000.0,1.0,20000.0,29.0,5.0,2022.0
6996,16929.0,0.0,0.0,20000.0,29.0,5.0,2022.0
6995,16927.0,0.0,0.0,6000.0,29.0,5.0,2022.0
7341,18098.0,0.0,0.0,40000.0,6.0,6.0,2022.0
7345,18121.0,0.0,0.0,45000.0,6.0,6.0,2022.0
9813,28174.0,0.0,0.0,5500.0,27.0,7.0,2022.0
9897,28598.0,0.0,0.0,24500.0,29.0,7.0,2022.0
7033,17077.0,0.0,0.0,23000.0,30.0,5.0,2022.0
7342,18101.0,0.0,0.0,29100.0,6.0,6.0,2022.0
9827,28257.0,10000.0,1.0,14000.0,28.0,7.0,2022.0
7034,17079.0,0.0,0.0,40000.0,30.0,5.0,2022.0
7343,18115.0,10000.0,1.0,16000.0,6.0,6.0,2022.0
7035,17081.0,0.0,0.0,24000.0,30.0,5.0,2022.0
9910,28640.0,0.0,0.0,22500.0,29.0,7.0,2022.0
7344,18116.0,12000.0,1.0,16500.0,6.0,6.0,2022.0
