,user_id,purchases
3686,1606,2
3687,6352,2
3688,8774,2
3689,9280,2
3690,1608,2
3691,1609,2
3692,1611,2
3693,1613,2
3694,8777,2
3695,8779,2
3696,2713,2
3697,6360,2
3698,148,2
3699,6363,2
3700,2703,2
3701,2702,2
3702,2700,2
3703,6392,2
3704,2622,2
3705,8757,2
3706,8870,2
3707,6430,2
3708,8858,2
3709,2544,2
3710,2542,2
3711,8862,2
3712,6879,2
3713,9248,2
3714,8864,2
3715,2534,2
3716,6437,2
3717,2532,2
3718,6438,2
3719,2528,2
3720,8868,2
3721,9940,2
3722,6394,2
3723,2520,2
3724,6447,2
3725,2512,2
3726,2508,2
3727,2505,2
3728,2498,2
3729,2497,2
3730,9241,2
3731,6460,2
3732,2490,2
3733,113,2
3734,1701,2
3735,6869,2
3736,8890,2
3737,6884,2
3738,2551,2
3739,8852,2
3740,6885,2
3741,8823,2
3742,2616,2
3743,135,2
3744,2612,2
3745,2610,2
3746,2609,2
3747,1660,2
3748,2604,2
3749,8829,2
3750,130,2
3751,1666,2
3752,129,2
3753,1668,2
3754,6412,2
3755,6417,2
3756,8841,2
3757,2576,2
3758,9254,2
3759,1674,2
3760,2572,2
3761,1677,2
3762,2566,2
3763,2565,2
3764,2564,2
3765,8846,2
3766,126,2
3767,1679,2
3768,2559,2
3769,6425,2
3770,8759,2
3771,2769,2
3772,6196,2
3773,1520,2
3774,2984,2
3775,1512,2
3776,2981,2
3777,2977,2
3778,2975,2
3779,2973,2
3780,6231,2
3781,6234,2
3782,7001,2
3783,1519,2
3784,2966,2
3785,7000,2
3786,8656,2
3787,2956,2
3788,195,2
3789,1536,2
3790,1521,2
3791,2952,2
3792,1522,2
3793,2948,2
3794,6245,2
3795,2945,2
3796,1525,2
3797,6993,2
3798,1526,2
3799,8670,2
3800,6991,2
3801,1529,2
3802,6990,2
3803,1535,2
3804,6224,2
3805,7006,2
3806,201,2
3807,6221,2
3808,6197,2
3809,3042,2
3810,3041,2
3811,3040,2
3812,3039,2
3813,3038,2
3814,1490,2
3815,3033,2
3816,3032,2
3817,3027,2
3818,6206,2
3819,6207,2
3820,7016,2
3821,3020,2
3822,9331,2
3823,3017,2
3824,6210,2
3825,8632,2
3826,8633,2
3827,3012,2
3828,3007,2
3829,1503,2
3830,3004,2
3831,3002,2
3832,8640,2
3833,8641,2
3834,6218,2
3835,7009,2
3836,2994,2
3837,2929,2
3838,8677,2
3839,2771,2
3840,2804,2
3841,6288,2
3842,8716,2
3843,166,2
3844,8723,2
3845,8725,2
3846,2827,2
3847,8731,2
3848,6302,2
3849,6959,2
3850,8733,2
3851,6958,2
3852,6305,2
3853,2809,2
3854,6310,2
3855,2803,2
3856,1537,2
3857,8742,2
3858,6315,2
3859,2797,2
3860,6952,2
3861,6319,2
3862,9296,2
3863,2790,2
3864,6951,2
3865,9293,2
3866,2779,2
3867,6327,2
3868,6944,2
3869,6943,2
3870,6941,2
3871,8713,2
3872,9306,2
3873,8712,2
3874,6969,2
3875,2919,2
3876,2918,2
3877,6986,2
3878,1540,2
3879,6260,2
3880,1543,2
3881,1544,2
3882,2907,2
3883,2904,2
3884,9316,2
3885,6267,2
3886,6270,2
3887,2890,2
3888,8693,2
3889,8694,2
3890,2883,2
3891,8696,2
3892,6274,2
3893,2873,2
3894,2871,2
3895,2869,2
3896,6277,2
3897,2867,2
3898,1554,2
3899,6278,2
3900,8704,2
3901,175,2
3902,8707,2
3903,2855,2
3904,2483,2
3905,2480,2
3906,6470,2
3907,46,2
3908,2135,2
3909,2128,2
3910,2124,2
3911,9041,2
3912,9171,2
3913,1859,2
3914,6634,2
3915,9043,2
3916,6635,2
3917,9045,2
3918,1863,2
3919,9046,2
3920,47,2
3921,2107,2
3922,6638,2
3923,2072,2
3924,2102,2
3925,2101,2
3926,2097,2
3927,6769,2
3928,9051,2
3929,6643,2
3930,6768,2
3931,44,2
3932,2087,2
3933,9057,2
3934,2083,2
3935,2081,2
3936,2080,2
3937,6765,2
3938,2141,2
3939,2142,2
3940,6620,2
3941,6619,2
3942,6590,2
3943,2203,2
3944,9012,2
3945,9013,2
3946,1822,2
3947,2196,2
3948,6793,2
3949,6596,2
3950,9017,2
3951,2189,2
3952,2187,2
3953,2185,2
3954,9019,2
3955,2175,2
3956,58,2
3957,2173,2
3958,1832,2
3959,9187,2
3960,2169,2
3961,6788,2
3962,6786,2
3963,9025,2
3964,6610,2
3965,2156,2
3966,6615,2
3967,6781,2
3968,6780,2
3969,2148,2
3970,6618,2
3971,9060,2
3972,9062,2
3973,6475,2
3974,1970,2
3975,2000,2
3976,6691,2
3977,9146,2
3978,6744,2
3979,1993,2
3980,9103,2
3981,6699,2
3982,9106,2
3983,9143,2
3984,9142,2
3985,1913,2
3986,1914,2
3987,6738,2
3988,6705,2
3989,1918,2
3990,2070,2
3991,1967,2
3992,1964,2
3993,9112,2
3994,6708,2
3995,6710,2
3996,6736,2
3997,6734,2
3998,1923,2
3999,9120,2
4000,9121,2
4001,9125,2
4002,5,2
4003,6727,2
4004,1929,2
4005,2004,2
4006,6687,2
4007,2007,2
4008,1902,2
4009,6653,2
4010,6654,2
4011,2067,2
4012,41,2
4013,2061,2
4014,2060,2
4015,2059,2
4016,2057,2
4017,1877,2
4018,36,2
4019,2053,2
4020,1880,2
4021,9075,2
4022,6665,2
4023,2046,2
4024,6666,2
4025,9158,2
4026,9084,2
4027,9154,2
4028,1888,2
4029,2030,2
4030,1889,2
4031,6680,2
4032,2021,2
4033,9151,2
4034,1895,2
4035,1896,2
4036,1898,2
4037,2013,2
4038,9196,2
4039,2209,2
4040,2211,2
4041,1733,2
4042,104,2
4043,6496,2
4044,1725,2
4045,2407,2
4046,8931,2
4047,8932,2
4048,2400,2
4049,8935,2
4050,8936,2
4051,1728,2
4052,8937,2
4053,6506,2
4054,1730,2
4055,2385,2
4056,6841,2
4057,2214,2
4058,2379,2
4059,6512,2
4060,2377,2
4061,6516,2
4062,2369,2
4063,6518,2
4064,2366,2
4065,2365,2
4066,6519,2
4067,6836,2
4068,8953,2
4069,8954,2
4070,6528,2
4071,8959,2
4072,2417,2
4073,6494,2
4074,2419,2
4075,6851,2
4076,6860,2
4077,6477,2
4078,8900,2
4079,1712,2
4080,9234,2
4081,2461,2
4082,6478,2
4083,2458,2
4084,6479,2
4085,2455,2
4086,2454,2
4087,1715,2
4088,6480,2
4089,2451,2
4090,2450,2
4091,2449,2
4092,6858,2
4093,2442,2
4094,2441,2
4095,8910,2
4096,6856,2
4097,1719,2
4098,1722,2
4099,2434,2
4100,2431,2
4101,1723,2
4102,106,2
4103,2422,2
4104,8920,2
4105,2348,2
4106,2347,2
4107,1752,2
4108,2280,2
4109,2278,2
4110,73,2
4111,1786,2
4112,6812,2
4113,2270,2
4114,2269,2
4115,2266,2
4116,9210,2
4117,2262,2
4118,8993,2
4119,1793,2
4120,9207,2
4121,2251,2
4122,1797,2
4123,1801,2
4124,8999,2
4125,1803,2
4126,1806,2
4127,2237,2
4128,2236,2
4129,1807,2
4130,68,2
4131,6578,2
4132,6580,2
4133,2227,2
4134,2223,2
4135,2221,2
4136,6583,2
4137,6586,2
4138,74,2
4139,2282,2
4140,1753,2
4141,6815,2
4142,6830,2
4143,2341,2
4144,1755,2
4145,2339,2
4146,2338,2
4147,1756,2
4148,2331,2
4149,1759,2
4150,6537,2
4151,6826,2
4152,2325,2
4153,1761,2
4154,6539,2
4155,6824,2
4156,9223,2
4157,2319,2
4158,8972,2
4159,6542,2
4160,82,2
4161,1770,2
4162,2303,2
4163,8975,2
4164,6819,2
4165,8976,2
4166,9214,2
4167,1778,2
4168,2291,2
4169,78,2
4170,1780,2
4171,3046,2
4172,8745,2
4173,1484,2
4174,1417,2
4175,3250,2
4176,6105,2
4177,3248,2
4178,1420,2
4179,8514,2
4180,248,2
4181,9404,2
4182,3503,2
4183,3237,2
4184,8520,2
4185,8521,2
4186,5982,2
4187,3231,2
4188,8386,2
4189,3229,2
4190,7057,2
4191,3225,2
4192,6116,2
4193,3509,2
4194,3494,2
4195,6104,2
4196,8562,2
4197,8394,2
4198,3288,2
4199,6081,2
4200,3284,2
4201,3476,2
4202,8398,2
4203,5995,2
4204,6086,2
4205,8397,2
4206,1409,2
4207,7068,2
4208,1327,2
4209,3274,2
4210,3268,2
4211,8502,2
4212,287,2
4213,3489,2
4214,3490,2
4215,7123,2
4216,7064,2
4217,3221,2
4218,5980,2
4219,7128,2
4220,8528,2
4221,1443,2
4222,3527,2
4223,8545,2
4224,8546,2
4225,7049,2
4226,8548,2
4227,9354,2
4228,3180,2
4229,8551,2
4230,9409,2
4231,1305,2
4232,8374,2
4233,3176,2
4234,3537,2
4235,1301,2
4236,1300,2
4237,6142,2
4238,3544,2
4239,3164,2
4240,297,2
4241,8543,2
4242,3190,2
4243,3206,2
4244,3513,2
4245,1313,2
4246,3218,2
4247,3518,2
4248,3212,2
4249,3209,2
4250,5977,2
4251,1433,2
4252,1437,2
4253,8542,2
4254,3203,2
4255,3201,2
4256,6124,2
4257,6127,2
4258,3520,2
4259,8380,2
4260,1310,2
4261,6129,2
4262,8493,2
4263,3471,2
4264,1403,2
4265,8465,2
4266,6049,2
4267,3346,2
4268,6053,2
4269,3399,2
4270,3343,2
4271,3407,2
4272,8427,2
4273,3342,2
4274,6017,2
4275,6016,2
4276,3341,2
4277,3339,2
4278,262,2
4279,6057,2
4280,8423,2
4281,9374,2
4282,6012,2
4283,1392,2
4284,3420,2
4285,3350,2
4286,9386,2
4287,1384,2
4288,3367,2
4289,9382,2
4290,6036,2
4291,3380,2
4292,6038,2
4293,6032,2
4294,3372,2
4295,3371,2
4296,6040,2
4297,3384,2
4298,266,2
4299,6041,2
4300,8439,2
4301,8438,2
4302,9381,2
4303,9380,2
4304,268,2
4305,3390,2
4306,1381,2
4307,8419,2
4308,8418,2
4309,7121,2
4310,9394,2
4311,3310,2
4312,1340,2
4313,8480,2
4314,8484,2
4315,7116,2
4316,3302,2
4317,8485,2
4318,8409,2
4319,8408,2
4320,8487,2
4321,6076,2
4322,3461,2
4323,253,2
4324,6001,2
4325,8404,2
4326,3467,2
4327,9369,2
4328,3469,2
4329,9368,2
4330,8477,2
4331,3448,2
4332,8476,2
4333,6065,2
4334,1350,2
4335,3429,2
4336,1348,2
4337,9373,2
4338,1346,2
4339,3437,2
4340,9372,2
4341,3440,2
4342,6066,2
4343,3447,2
4344,7113,2
4345,257,2
4346,8413,2
4347,6070,2
4348,3444,2
4349,1342,2
4350,3314,2
4351,3446,2
4352,3162,2
4353,7099,2
4354,3547,2
4355,3082,2
4356,312,2
4357,1282,2
4358,3081,2
4359,1472,2
4360,8581,2
4361,6177,2
4362,3604,2
4363,3132,2
4364,3133,2
4365,3571,2
4366,3135,2
4367,3136,2
4368,1456,2
4369,1455,2
4370,3605,2
4371,7147,2
4372,7158,2
4373,8346,2
4374,8576,2
4375,3569,2
4376,3568,2
4377,311,2
4378,3141,2
4379,6157,2
4380,3072,2
4381,8360,2
4382,3070,2
4383,1276,2
4384,1478,2
4385,8354,2
4386,3084,2
4387,5955,2
4388,3123,2
4389,9347,2
4390,3587,2
4391,9348,2
4392,5939,2
4393,3099,2
4394,3107,2
4395,313,2
4396,9346,2
4397,1285,2
4398,3109,2
4399,1460,2
4400,9345,2
4401,1459,2
4402,3093,2
4403,8588,2
4404,3116,2
4405,7152,2
4406,8586,2
4407,6174,2
4408,1284,2
4409,3596,2
4410,1291,2
4411,6175,2
4412,6165,2
4413,8601,2
4414,1471,2
4415,1283,2
4416,6164,2
4417,3086,2
4418,6155,2
4419,3609,2
4420,7140,2
4421,1449,2
4422,7028,2
4423,8329,2
4424,1267,2
4425,6148,2
4426,3052,2
4427,3622,2
4428,6192,2
4429,8324,2
4430,8331,2
4431,3056,2
4432,6184,2
4433,6146,2
4434,1450,2
4435,3558,2
4436,6150,2
4437,7022,2
4438,3146,2
4439,3626,2
4440,3561,2
4441,6149,2
4442,324,2
4443,8571,2
4444,7546,1
4445,6730,1
4446,7545,1
4447,6823,1
4448,7487,1
4449,9848,1
4450,9770,1
4451,9756,1
4452,6848,1
4453,7114,1
4454,7483,1
4455,9950,1
4456,9736,1
4457,9757,1
4458,9759,1
4459,7102,1
4460,6745,1
4461,7223,1
4462,9849,1
4463,7166,1
4464,6822,1
4465,6825,1
4466,6847,1
4467,7472,1
4468,7555,1
4469,7107,1
4470,9845,1
4471,7101,1
4472,7120,1
4473,7177,1
4474,9980,1
4475,7218,1
4476,7490,1
4477,7100,1
4478,7176,1
4479,6816,1
4480,7489,1
4481,7219,1
4482,7119,1
4483,7169,1
4484,7488,1
4485,6818,1
4486,7118,1
4487,9949,1
4488,7221,1
4489,9844,1
4490,9958,1
4491,7117,1
4492,9771,1
4493,6850,1
4494,6849,1
4495,7155,1
4496,7115,1
4497,9981,1
4498,6820,1
4499,9755,1
4500,6846,1
4501,6821,1
4502,9982,1
4503,9859,1
4504,7156,1
4505,9767,1
4506,9954,1
4507,7476,1
4508,7160,1
4509,9951,1
4510,7110,1
4511,6835,1
4512,9955,1
4513,9872,1
4514,9860,1
4515,7232,1
4516,9956,1
4517,9766,1
4518,6833,1
4519,9957,1
4520,6739,1
4521,9873,1
4522,7481,1
4523,9983,1
4524,9846,1
4525,9952,1
4526,7108,1
4527,7106,1
4528,9953,1
4529,7173,1
4530,7109,1
4531,7174,1
4532,9769,1
4533,7550,1
4534,7161,1
4535,7474,1
4536,9768,1
4537,6737,1
4538,6832,1
4539,9764,1
4540,9763,1
4541,6742,1
4542,6741,1
4543,6829,1
4544,7103,1
4545,7157,1
4546,7163,1
4547,9871,1
4548,9874,1
4549,6740,1
4550,9760,1
4551,7225,1
4552,6827,1
4553,6735,1
4554,7112,1
4555,7170,1
4556,7547,1
4557,9761,1
4558,9735,1
4559,6845,1
4560,9984,1
4561,7104,1
4562,9734,1
4563,6844,1
4564,9762,1
4565,7172,1
4566,7478,1
4567,7477,1
4568,6843,1
4569,7473,1
4570,7548,1
4571,6831,1
4572,7162,1
4573,7543,1
4574,6804,1
4575,7217,1
4576,7197,1
4577,7511,1
4578,7529,1
4579,9968,1
4580,7512,1
4581,7198,1
4582,7513,1
4583,7145,1
4584,7143,1
4585,9861,1
4586,6784,1
4587,7196,1
4588,6779,1
4589,9973,1
4590,7514,1
4591,7195,1
4592,6778,1
4593,9862,1
4594,9969,1
4595,9967,1
4596,9855,1
4597,6789,1
4598,6787,1
4599,7129,1
4600,7508,1
4601,7204,1
4602,7203,1
4603,7202,1
4604,9854,1
4605,7201,1
4606,9975,1
4607,7184,1
4608,9747,1
4609,9966,1
4610,9749,1
4611,7531,1
4612,6763,1
4613,7200,1
4614,9974,1
4615,7199,1
4616,6785,1
4617,9746,1
4618,7194,1
4619,7516,1
4620,9864,1
4621,7139,1
4622,7189,1
4623,9744,1
4624,6767,1
4625,7135,1
4626,9743,1
4627,9742,1
4628,7136,1
4629,6771,1
4630,9739,1
4631,9741,1
4632,6770,1
4633,7523,1
4634,9865,1
4635,7187,1
4636,7137,1
4637,7524,1
4638,9972,1
4639,7190,1
4640,9857,1
4641,7191,1
4642,7192,1
4643,6775,1
4644,7517,1
4645,7130,1
4646,9740,1
4647,9863,1
4648,7141,1
4649,9970,1
4650,7131,1
4651,7518,1
4652,7132,1
4653,7519,1
4654,9856,1
4655,7520,1
4656,7521,1
4657,9971,1
4658,7133,1
4659,6766,1
4660,7507,1
4661,7234,1
4662,7216,1
4663,7497,1
4664,9979,1
4665,7496,1
4666,6801,1
4667,6751,1
4668,9978,1
4669,9852,1
4670,9858,1
4671,7541,1
4672,9959,1
4673,6803,1
4674,9752,1
4675,7180,1
4676,9868,1
4677,9853,1
4678,7213,1
4679,7212,1
4680,6799,1
4681,7498,1
4682,7122,1
4683,9869,1
4684,6790,1
4685,6807,1
4686,7491,1
4687,6811,1
4688,6810,1
4689,7178,1
4690,6809,1
4691,6746,1
4692,7179,1
4693,6808,1
4694,6747,1
4695,9753,1
4696,6806,1
4697,7492,1
4698,9850,1
4699,9870,1
4700,6805,1
4701,7154,1
4702,7186,1
4703,9851,1
4704,7499,1
4705,6798,1
4706,7540,1
4707,7208,1
4708,9963,1
4709,7535,1
4710,7504,1
4711,7210,1
4712,7148,1
4713,6759,1
4714,6795,1
4715,7209,1
4716,7207,1
4717,7500,1
4718,9964,1
4719,7183,1
4720,6792,1
4721,6791,1
4722,6761,1
4723,7506,1
4724,9750,1
4725,9738,1
4726,7149,1
4727,7536,1
4728,7127,1
4729,9962,1
4730,7181,1
4731,9751,1
4732,6797,1
4733,9977,1
4734,9976,1
4735,6755,1
4736,6796,1
4737,6757,1
4738,9960,1
4739,7538,1
4740,7124,1
4741,9867,1
4742,7126,1
4743,7182,1
4744,7150,1
4745,9961,1
4746,9866,1
4747,9965,1
4748,6870,1
4749,9843,1
4750,7272,1
4751,9923,1
4752,9807,1
4753,7287,1
4754,6961,1
4755,9806,1
4756,7367,1
4757,6960,1
4758,7368,1
4759,7286,1
4760,7045,1
4761,7046,1
4762,7285,1
4763,7369,1
4764,9893,1
4765,6956,1
4766,9924,1
4767,6955,1
4768,7370,1
4769,9805,1
4770,9804,1
4771,7373,1
4772,7047,1
4773,9803,1
4774,9922,1
4775,7289,1
4776,9921,1
4777,7358,1
4778,9916,1
4779,7297,1
4780,9917,1
4781,6977,1
4782,7041,1
4783,6976,1
4784,7296,1
4785,9895,1
4786,9894,1
4787,9918,1
4788,9830,1
4789,6967,1
4790,7359,1
4791,7360,1
4792,9919,1
4793,9809,1
4794,6973,1
4795,7293,1
4796,6972,1
4797,7362,1
4798,9920,1
4799,7044,1
4800,6954,1
4801,9925,1
4802,9831,1
4803,7275,1
4804,7052,1
4805,9799,1
4806,7382,1
4807,7278,1
4808,7383,1
4809,6937,1
4810,6936,1
4811,7053,1
4812,6932,1
4813,9833,1
4814,7054,1
4815,6939,1
4816,7055,1
4817,9890,1
4818,6930,1
4819,6929,1
4820,7386,1
4821,7387,1
4822,6928,1
4823,9834,1
4824,9930,1
4825,7388,1
4826,7381,1
4827,9832,1
4828,7048,1
4829,6950,1
4830,9802,1
4831,9926,1
4832,9927,1
4833,9801,1
4834,7282,1
4835,7375,1
4836,7168,1
4837,7281,1
4838,7377,1
4839,7378,1
4840,6949,1
4841,9929,1
4842,6948,1
4843,6947,1
4844,6946,1
4845,7280,1
4846,7279,1
4847,9892,1
4848,6940,1
4849,9928,1
4850,9891,1
4851,9800,1
4852,7040,1
4853,9810,1
4854,9829,1
4855,9815,1
4856,7014,1
4857,7329,1
4858,9816,1
4859,7330,1
4860,7030,1
4861,7013,1
4862,9903,1
4863,9822,1
4864,7312,1
4865,9899,1
4866,9898,1
4867,9821,1
4868,9904,1
4869,9814,1
4870,7311,1
4871,9905,1
4872,9823,1
4873,9824,1
4874,9906,1
4875,9907,1
4876,9825,1
4877,9908,1
4878,7313,1
4879,7327,1
4880,9826,1
4881,9820,1
4882,9817,1
4883,7023,1
4884,7021,1
4885,7024,1
4886,7319,1
4887,7025,1
4888,7020,1
4889,7019,1
4890,7026,1
4891,9819,1
4892,7018,1
4893,7326,1
4894,7320,1
4895,9901,1
4896,7017,1
4897,9902,1
4898,7321,1
4899,9900,1
4900,7322,1
4901,7015,1
4902,7314,1
4903,7325,1
4904,7004,1
4905,7003,1
4906,7298,1
4907,7037,1
4908,9911,1
4909,7036,1
4910,9812,1
4911,7349,1
4912,7303,1
4913,9912,1
4914,6988,1
4915,9896,1
4916,9913,1
4917,6987,1
4918,7038,1
4919,7347,1
4920,7039,1
4921,9811,1
4922,7353,1
4923,9914,1
4924,6983,1
4925,7299,1
4926,7355,1
4927,6982,1
4928,9828,1
4929,6981,1
4930,7348,1
4931,7346,1
4932,7031,1
4933,9909,1
4934,7032,1
4935,7336,1
4936,7337,1
4937,7338,1
4938,6999,1
4939,6998,1
4940,7339,1
4941,6997,1
4942,6996,1
4943,6995,1
4944,7341,1
4945,7345,1
4946,9813,1
4947,9897,1
4948,7033,1
4949,7342,1
4950,9827,1
4951,7034,1
4952,7343,1
4953,7035,1
4954,9910,1
4955,7344,1
4956,7273,1
4957,6926,1
4958,9772,1
4959,7389,1
4960,6876,1
4961,9841,1
4962,7086,1
4963,7087,1
4964,6875,1
4965,6874,1
4966,7088,1
4967,9787,1
4968,6873,1
4969,9941,1
4970,9942,1
4971,6872,1
4972,7445,1
4973,9943,1
4974,7243,1
4975,7446,1
4976,9944,1
4977,9786,1
4978,6871,1
4979,9785,1
4980,7089,1
4981,9784,1
4982,7316,1
4983,7085,1
4984,6878,1
4985,7246,1
4986,9790,1
4987,9880,1
4988,9791,1
4989,9839,1
4990,9938,1
4991,7438,1
4992,7250,1
4993,7439,1
4994,6883,1
4995,6882,1
4996,7440,1
4997,7249,1
4998,7247,1
4999,7082,1
5000,9789,1
5001,9939,1
5002,6880,1
5003,7083,1
5004,7442,1
5005,9788,1
5006,7443,1
5007,7084,1
5008,7444,1
5009,7241,1
5010,7090,1
5011,9783,1
5012,7467,1
5013,9876,1
5014,9779,1
5015,9778,1
5016,9875,1
5017,6859,1
5018,9777,1
5019,6857,1
5020,9946,1
5021,7236,1
5022,9776,1
5023,9775,1
5024,7238,1
5025,9774,1
5026,7097,1
5027,9947,1
5028,9773,1
5029,7468,1
5030,7235,1
5031,6854,1
5032,9948,1
5033,9842,1
5034,6852,1
5035,7094,1
5036,7093,1
5037,7240,1
5038,7455,1
5039,7450,1
5040,9879,1
5041,7452,1
5042,6868,1
5043,6867,1
5044,9782,1
5045,6866,1
5046,9781,1
5047,6865,1
5048,6864,1
5049,7456,1
5050,7464,1
5051,9945,1
5052,6863,1
5053,7457,1
5054,6862,1
5055,6861,1
5056,7459,1
5057,9878,1
5058,9877,1
5059,9780,1
5060,7463,1
5061,9937,1
5062,9792,1
5063,7437,1
5064,7065,1
5065,9931,1
5066,9837,1
5067,6911,1
5068,7063,1
5069,7403,1
5070,7263,1
5071,6910,1
5072,6909,1
5073,7405,1
5074,9885,1
5075,9884,1
5076,7401,1
5077,7261,1
5078,7406,1
5079,9797,1
5080,6908,1
5081,6907,1
5082,9883,1
5083,7066,1
5084,6905,1
5085,9882,1
5086,9932,1
5087,7402,1
5088,7400,1
5089,9933,1
5090,7058,1
5091,6925,1
5092,9889,1
5093,6924,1
5094,7390,1
5095,7391,1
5096,7270,1
5097,6922,1
5098,9888,1
5099,7393,1
5100,6920,1
5101,7268,1
5102,6914,1
5103,7394,1
5104,9887,1
5105,9798,1
5106,6918,1
5107,7059,1
5108,7266,1
5109,6917,1
5110,7397,1
5111,7398,1
5112,9886,1
5113,7069,1
5114,7257,1
5115,7081,1
5116,7431,1
5117,6891,1
5118,6890,1
5119,7424,1
5120,7425,1
5121,7426,1
5122,7077,1
5123,7427,1
5124,7428,1
5125,7429,1
5126,7430,1
5127,6889,1
5128,7421,1
5129,7433,1
5130,9793,1
5131,7434,1
5132,9881,1
5133,6888,1
5134,6887,1
5135,6886,1
5136,7253,1
5137,7079,1
5138,7080,1
5139,7422,1
5140,6892,1
5141,6902,1
5142,9794,1
5143,7071,1
5144,7072,1
5145,9795,1
5146,6901,1
5147,7256,1
5148,7410,1
5149,7411,1
5150,9934,1
5151,7073,1
5152,9935,1
5153,6899,1
5154,9838,1
5155,6897,1
5156,7074,1
5157,9936,1
5158,6895,1
5159,6894,1
5160,7416,1
5161,7418,1
5162,6893,1
5163,7075,1
5164,7420,1
5165,7138,1
5166,7955,1
5167,7559,1
5168,8618,1
5169,8637,1
5170,8636,1
5171,8635,1
5172,9330,1
5173,8634,1
5174,8631,1
5175,9332,1
5176,8630,1
5177,8629,1
5178,9333,1
5179,8628,1
5180,8627,1
5181,8625,1
5182,9334,1
5183,9335,1
5184,8623,1
5185,8622,1
5186,8621,1
5187,9336,1
5188,8620,1
5189,9337,1
5190,8639,1
5191,9328,1
5192,8642,1
5193,8650,1
5194,8659,1
5195,8658,1
5196,8657,1
5197,8655,1
5198,8654,1
5199,8653,1
5200,9322,1
5201,8652,1
5202,9323,1
5203,8649,1
5204,8643,1
5205,8648,1
5206,9324,1
5207,9325,1
5208,8647,1
5209,9326,1
5210,8646,1
5211,9327,1
5212,8645,1
5213,8644,1
5214,8619,1
5215,8617,1
5216,8661,1
5217,8615,1
5218,8587,1
5219,8585,1
5220,8584,1
5221,9350,1
5222,8583,1
5223,8582,1
5224,8579,1
5225,8578,1
5226,8577,1
5227,9351,1
5228,8575,1
5229,8574,1
5230,8573,1
5231,8572,1
5232,8570,1
5233,8569,1
5234,8568,1
5235,8567,1
5236,9352,1
5237,8566,1
5238,8565,1
5239,8589,1
5240,8590,1
5241,8591,1
5242,9342,1
5243,9338,1
5244,9339,1
5245,8613,1
5246,8612,1
5247,9340,1
5248,8611,1
5249,8609,1
5250,9341,1
5251,8607,1
5252,9343,1
5253,8592,1
5254,8606,1
5255,8605,1
5256,8604,1
5257,8603,1
5258,9344,1
5259,8599,1
5260,8598,1
5261,8597,1
5262,8596,1
5263,8660,1
5264,8662,1
5265,9418,1
5266,8717,1
5267,8740,1
5268,8739,1
5269,8738,1
5270,8737,1
5271,9300,1
5272,8736,1
5273,8735,1
5274,9301,1
5275,9302,1
5276,8734,1
5277,9303,1
5278,9304,1
5279,8730,1
5280,8729,1
5281,8728,1
5282,8727,1
5283,8724,1
5284,8722,1
5285,8721,1
5286,8720,1
5287,8719,1
5288,8741,1
5289,9299,1
5290,8743,1
5291,8752,1
5292,8758,1
5293,9287,1
5294,8756,1
5295,9288,1
5296,9289,1
5297,8754,1
5298,9290,1
5299,8753,1
5300,9291,1
5301,9292,1
5302,8744,1
5303,9294,1
5304,8750,1
5305,8749,1
5306,8748,1
5307,9295,1
5308,8747,1
5309,8746,1
5310,9297,1
5311,9298,1
5312,8718,1
5313,8715,1
5314,8663,1
5315,8714,1
5316,8687,1
5317,9317,1
5318,8685,1
5319,8682,1
5320,8681,1
5321,8680,1
5322,8679,1
5323,8678,1
5324,8676,1
5325,8675,1
5326,8673,1
5327,9318,1
5328,9319,1
5329,9320,1
5330,8671,1
5331,8669,1
5332,8668,1
5333,8667,1
5334,8666,1
5335,9321,1
5336,8664,1
5337,8688,1
5338,8689,1
5339,8690,1
5340,9311,1
5341,9305,1
5342,8711,1
5343,8710,1
5344,9307,1
5345,8708,1
5346,9309,1
5347,8706,1
5348,8705,1
5349,9310,1
5350,8702,1
5351,8691,1
5352,8701,1
5353,8700,1
5354,9312,1
5355,9313,1
5356,8699,1
5357,8697,1
5358,9314,1
5359,9315,1
5360,8692,1
5361,8564,1
5362,8561,1
5363,8560,1
5364,8401,1
5365,9390,1
5366,8428,1
5367,9391,1
5368,8426,1
5369,8425,1
5370,8424,1
5371,8422,1
5372,9392,1
5373,9393,1
5374,8417,1
5375,8416,1
5376,8415,1
5377,9395,1
5378,9396,1
5379,8411,1
5380,8410,1
5381,9397,1
5382,9398,1
5383,8407,1
5384,8406,1
5385,8405,1
5386,8429,1
5387,8430,1
5388,9389,1
5389,8442,1
5390,8452,1
5391,8451,1
5392,6729,1
5393,8449,1
5394,8448,1
5395,8447,1
5396,8446,1
5397,8445,1
5398,8444,1
5399,9383,1
5400,8432,1
5401,9384,1
5402,8441,1
5403,8440,1
5404,9385,1
5405,8437,1
5406,8436,1
5407,8435,1
5408,9388,1
5409,8434,1
5410,8402,1
5411,8400,1
5412,8559,1
5413,9399,1
5414,9408,1
5415,9410,1
5416,9411,1
5417,9412,1
5418,8373,1
5419,8372,1
5420,9413,1
5421,8371,1
5422,8370,1
5423,8369,1
5424,8368,1
5425,8367,1
5426,8366,1
5427,8364,1
5428,9414,1
5429,9415,1
5430,8363,1
5431,9416,1
5432,8362,1
5433,8361,1
5434,8359,1
5435,8376,1
5436,8377,1
5437,8378,1
5438,8389,1
